OP_ID,OP_DATE,TIME,YEAR,VESSEL,SERIAL,CRUISE,LOCATION,IP_DESIGN,LATITUDE,LONGITUDE,END_LATITUDE,END_LONGITUDE,BEG_LATITUDE_DD,BEG_LONGITUDE_DD,END_LATITUDE_DD,END_LONGITUDE_DD,DIST_SHORE_M,BEG_DEPTH,END_DEPTH,FISHING_DEPTH,DEPTH_UNITS,BUCKET_TEMP,SEABIRD_TEMP,SEABIRD_CHL,SEABIRD_BEAM,TOW_TIME,DISTANCE,SPECIES,FISH
101766,17-May-17,958,2017,25,513,1,52,3,4658.21,9027.23,4658.55,9027.36,46.970167,-90.453833,46.975833,-90.456,1238.123083,74.3,35,1,2,5.4,3.43875,0.2097,93.11665,10,0.42,217,20
101767,17-May-17,1146,2017,25,514,1,44,3,4701.88,9029.7,4701.89,9029.14,47.031333,-90.495,47.0315,-90.485667,1990.952313,53.3,45.3,1,2,6.3,4.87815,0.28275,85.6649,10,0.43,217,45
101768,17-May-17,1146,2017,25,515,1,44,3,4701.88,9029.7,4701.89,9029.14,47.031333,-90.495,47.0315,-90.485667,1990.952313,53.3,45.3,1,2,6.3,4.87815,0.28275,85.6649,10,0.43,217,44
101769,17-May-17,1313,2017,25,516,1,45,3,4658.97,9033.17,4659.25,9033.47,46.982833,-90.552833,46.9875,-90.557833,979.6886883,62.2,20.6,1,2,6,4.62235,0.1698,64.3555,10,0.4,217,699
101770,17-May-17,1313,2017,25,517,1,45,3,4658.97,9033.17,4659.25,9033.47,46.982833,-90.552833,46.9875,-90.557833,979.6886883,62.2,20.6,1,2,6,4.62235,0.1698,64.3555,10,0.4,217,615
101774,22-May-17,1255,2017,25,518,1,190,3,4737.27,9042.8,4737.6,9042.51,47.621167,-90.713333,47.626667,-90.7085,603.3176063,72.5,43.8,1,2,4.2,3.36515,0.13565,90.96675,10,0.43,217,24
101775,22-May-17,1255,2017,25,519,1,190,3,4737.27,9042.8,4737.6,9042.51,47.621167,-90.713333,47.626667,-90.7085,603.3176063,72.5,43.8,1,2,4.2,3.36515,0.13565,90.96675,10,0.43,217,20
101776,22-May-17,1458,2017,25,520,1,208,3,4741.39,9031.65,4741.65,9031.99,47.689833,-90.5275,47.694167,-90.533167,707.4676023,97.5,41,1,2,4.5,3.40505,0.15525,68.19325,10,0.42,217,3
101777,22-May-17,1458,2017,25,521,1,208,3,4741.39,9031.65,4741.65,9031.99,47.689833,-90.5275,47.694167,-90.533167,707.4676023,97.5,41,1,2,4.5,3.40505,0.15525,68.19325,10,0.42,217,7
101778,22-May-17,1658,2017,25,522,1,65,3,4744.6,9018.53,4744.74,9019,47.743333,-90.308833,47.745667,-90.316667,688.2026351,102,64,1,2,3.6,3.14875,0.1755,91.25765,10,0.42,217,5
101779,22-May-17,1658,2017,25,523,1,65,3,4744.6,9018.53,4744.74,9019,47.743333,-90.308833,47.745667,-90.316667,688.2026351,102,64,1,2,3.6,3.14875,0.1755,91.25765,10,0.42,217,6
101782,23-May-17,1054,2017,25,524,1,172,3,4720.13,9110.37,4720.07,9110.69,47.3355,-91.172833,47.3345,-91.178167,370.6577432,485,,1,2,3.5,3.36085,0.1286,89.58185,10,0.42,0,0
101783,23-May-17,1054,2017,25,525,1,172,3,4720.13,9110.37,4720.07,9110.69,47.3355,-91.172833,47.3345,-91.178167,370.6577432,485,,1,2,3.5,3.36085,0.1286,89.58185,10,0.42,217,2
101784,23-May-17,1351,2017,25,526,1,188,3,4704.86,9132.9,4704.93,9133.42,47.081,-91.548333,47.082167,-91.557,1203.670781,55,38.6,1,2,3.8,3.4934,0.1192,90.7446,10,0.42,217,12
101785,23-May-17,1351,2017,25,527,1,188,3,4704.86,9132.9,4704.93,9133.42,47.081,-91.548333,47.082167,-91.557,1203.670781,55,38.6,1,2,3.8,3.4934,0.1192,90.7446,10,0.42,217,4
101786,23-May-17,1521,2017,25,528,1,36,3,4659.99,9141.13,4659.97,9141.68,46.999833,-91.6855,46.9995,-91.694667,629.5492554,38.6,32,1,2,4,3.46575,0.1254,88.40475,10,0.43,217,2
101786,23-May-17,1521,2017,25,528,1,36,3,4659.99,9141.13,4659.97,9141.68,46.999833,-91.6855,46.9995,-91.694667,629.5492554,38.6,32,1,2,4,3.46575,0.1254,88.40475,10,0.43,300,1
101787,23-May-17,1521,2017,25,529,1,36,3,4659.99,9141.13,4659.97,9141.68,46.999833,-91.6855,46.9995,-91.694667,629.5492554,38.6,32,1,2,4,3.46575,0.1254,88.40475,10,0.43,217,2
101794,24-May-17,730,2017,25,530,1,210,3,4644.01,9201.93,4643.66,9201.75,46.7335,-92.032167,46.727667,-92.029167,1160.905232,16.9,14.5,1,2,7.3,7.7884,1.00105,15.2386,10,0.43,109,15
101794,24-May-17,730,2017,25,530,1,210,3,4644.01,9201.93,4643.66,9201.75,46.7335,-92.032167,46.727667,-92.029167,1160.905232,16.9,14.5,1,2,7.3,7.7884,1.00105,15.2386,10,0.43,217,50
101795,24-May-17,730,2017,25,531,1,210,3,4644.01,9201.93,4643.66,9201.75,46.7335,-92.032167,46.727667,-92.029167,1160.905232,16.9,14.5,1,2,7.3,7.7884,1.00105,15.2386,10,0.43,217,80
101796,24-May-17,1013,2017,25,532,1,206,3,4647.38,9138.32,4647.08,9138.06,46.789667,-91.638667,46.784667,-91.634333,2834.105856,47.8,43.3,1,2,5.5,4.77725,-0.27255,74.5785,10,0.42,217,316
101797,24-May-17,1013,2017,25,533,1,206,3,4647.38,9138.32,4647.08,9138.06,46.789667,-91.638667,46.784667,-91.634333,2834.105856,47.8,43.3,1,2,5.5,4.77725,-0.27255,74.5785,10,0.42,217,294
101798,24-May-17,1235,2017,25,534,1,205,3,4649.5,9125.44,4649.31,9125.38,46.825,-91.424,46.821833,-91.423,1605.810983,49.7,45.3,1,2,5.1,4.7384,-0.2896,64.08525,10,0.42,217,253
101799,24-May-17,1235,2017,25,535,1,205,3,4649.5,9125.44,4649.31,9125.38,46.825,-91.424,46.821833,-91.423,1605.810983,49.7,45.3,1,2,5.1,4.7384,-0.2896,64.08525,10,0.42,217,277
101800,24-May-17,1540,2017,25,536,1,187,3,4654.75,9149.77,4654.86,9150.3,46.9125,-91.8295,46.914333,-91.838333,651.9120998,55.3,34.6,1,2,4.2,3.8065,0.0582,48.55455,10,0.42,217,27
101801,24-May-17,1540,2017,25,537,1,187,3,4654.75,9149.77,4654.86,9150.3,46.9125,-91.8295,46.914333,-91.838333,651.9120998,55.3,34.6,1,2,4.2,3.8065,0.0582,48.55455,10,0.42,217,21
101802,24-May-17,1716,2017,25,538,1,186,3,4650.23,9158.62,4649.97,9159.05,46.837167,-91.977,46.832833,-91.984167,494.9553547,41.3,39.2,1,2,4.7,3.86,0.114,83.6705,10,0.43,217,113
101803,24-May-17,1716,2017,25,539,1,186,3,4650.23,9158.62,4649.97,9159.05,46.837167,-91.977,46.832833,-91.984167,494.9553547,41.3,39.2,1,2,4.7,3.86,0.114,83.6705,10,0.43,217,136
101804,25-May-17,1035,2017,25,540,1,151,3,4653.41,9113.46,4653.15,9113.1,46.890167,-91.224333,46.885833,-91.218333,852.9895516,74.2,56.7,1,2,6.4,5.0579,0.08095,63.2975,10,0.42,217,79
101805,25-May-17,1035,2017,25,541,1,151,3,4653.41,9113.46,4653.15,9113.1,46.890167,-91.224333,46.885833,-91.218333,852.9895516,74.2,56.7,1,2,6.4,5.0579,0.08095,63.2975,10,0.42,217,76
101806,25-May-17,1327,2017,25,542,1,76,3,4653.57,9106.26,4653.33,9106,46.892833,-91.104333,46.888833,-91.1,465.721669,35.2,32.8,1,2,6.6,5.98215,0.13705,77.96475,10,0.4,217,23
101807,25-May-17,1327,2017,25,543,1,76,3,4653.57,9106.26,4653.33,9106,46.892833,-91.104333,46.888833,-91.1,465.721669,35.2,32.8,1,2,6.6,5.98215,0.13705,77.96475,10,0.4,217,19
101808,25-May-17,1514,2017,25,544,1,139,3,4658.45,9101.56,4658.372,9101.024,46.974167,-91.026,46.972867,-91.017067,1020.47769,50.1,40.9,1,2,6.1,6.55835,0.0004,72.65125,10,0.4,217,12
101809,25-May-17,1514,2017,25,545,1,139,3,4658.45,9101.56,4658.372,9101.024,46.974167,-91.026,46.972867,-91.017067,1020.47769,50.1,40.9,1,2,6.1,6.55835,0.0004,72.65125,10,0.4,217,6
101813,31-May-17,949,2017,25,546,1,184,3,4638.14,9020.4,4637.77,9020.21,46.635667,-90.34,46.6295,-90.336833,678.2741246,37.1,33.3,1,2,9.9,8.034,0.70525,50.8099,10,0.42,217,7537
101814,31-May-17,949,2017,25,547,1,184,3,4638.14,9020.4,4637.77,9020.21,46.635667,-90.34,46.6295,-90.336833,678.2741246,37.1,33.3,1,2,9.9,8.034,0.70525,50.8099,10,0.42,217,2349
101815,31-May-17,1331,2017,25,548,1,192,3,4642.22,9002.16,4641.87,9001.92,46.703667,-90.036,46.697833,-90.032,1206.208648,38.2,29.8,1,2,10,8.3443,0.2508,56.81585,10,0.4,217,153
101816,31-May-17,1331,2017,25,549,1,192,3,4642.22,9002.16,4641.87,9001.92,46.703667,-90.036,46.697833,-90.032,1206.208648,38.2,29.8,1,2,10,8.3443,0.2508,56.81585,10,0.4,217,107
101820,31-May-17,1637,2017,25,550,1,57,3,4654.2,8922,4654.09,8921.45,46.903333,-89.366667,46.9015,-89.3575,3061.657843,28.7,22.4,1,2,6.2,5.3406,0.1599,82.73265,10,0.42,217,101
101821,31-May-17,1637,2017,25,551,1,57,3,4654.2,8922,4654.09,8921.45,46.903333,-89.366667,46.9015,-89.3575,3061.657843,28.7,22.4,1,2,6.2,5.3406,0.1599,82.73265,10,0.42,217,22
101825,1-Jun-17,801,2017,25,552,1,183,3,4659.58,8910.02,4659.68,8909.44,46.993,-89.167,46.994667,-89.157333,1085.995477,25.9,22.5,1,2,7.2,5.98945,-0.39985,50.09185,10,0.43,217,524
101826,1-Jun-17,801,2017,25,553,1,183,3,4659.58,8910.02,4659.68,8909.44,46.993,-89.167,46.994667,-89.157333,1085.995477,25.9,22.5,1,2,7.2,5.98945,-0.39985,50.09185,10,0.43,217,300
101827,1-Jun-17,1109,2017,25,554,1,182,3,4709.26,8853.75,4709.16,8853.14,47.154333,-88.895833,47.152667,-88.885667,3033.492529,52.2,47.1,1,2,7.2,5.82035,0.12965,53.5831,10,0.42,217,12
101828,1-Jun-17,1109,2017,25,555,1,182,3,4709.26,8853.75,4709.16,8853.14,47.154333,-88.895833,47.152667,-88.885667,3033.492529,52.2,47.1,1,2,7.2,5.82035,0.12965,53.5831,10,0.42,217,5
101829,1-Jun-17,1444,2017,25,556,1,181,3,4720.73,8929.28,4720.42,8829.07,47.3455,-89.488,47.340333,-88.4845,1103.1946,72,30.3,1,2,7.3,5.61855,0.0233,40.5775,10,0.4,217,3
101830,1-Jun-17,1444,2017,25,557,1,181,3,4720.73,8929.28,4720.42,8829.07,47.3455,-89.488,47.340333,-88.4845,1103.1946,72,30.3,1,2,7.3,5.61855,0.0233,40.5775,10,0.4,217,1
101831,2-Jun-17,1003,2017,25,558,1,82,3,4658.49,8823.39,4658.76,8823.76,46.974833,-88.389833,46.979333,-88.396,1045.25918,42.1,17.7,1,2,7.5,5.9604,0.15805,87.90095,10,0.42,217,4
101832,2-Jun-17,1003,2017,25,559,1,82,3,4658.49,8823.39,4658.76,8823.76,46.974833,-88.389833,46.979333,-88.396,1045.25918,42.1,17.7,1,2,7.5,5.9604,0.15805,87.90095,10,0.42,217,1
101833,2-Jun-17,1144,2017,25,560,1,84,3,4654.62,8819.45,4654.22,8819.36,46.910333,-88.324167,46.903667,-88.322667,799.8589594,58.9,39,1,2,6.2,5.1595,0.1669,86.7601,10,0.42,217,33
101834,2-Jun-17,1144,2017,25,561,1,84,3,4654.62,8819.45,4654.22,8819.36,46.910333,-88.324167,46.903667,-88.322667,799.8589594,58.9,39,1,2,6.2,5.1595,0.1669,86.7601,10,0.42,217,27
101835,2-Jun-17,1543,2017,25,562,1,85,3,4711.87,8808.68,4712.25,8808.71,47.197833,-88.144667,47.204167,-88.145167,906.7638317,45.9,50.8,1,2,6.1,5.5216,0.027,75.28745,10,0.42,217,44
101836,2-Jun-17,1543,2017,25,563,1,85,3,4711.87,8808.68,4712.25,8808.71,47.197833,-88.144667,47.204167,-88.145167,906.7638317,45.9,50.8,1,2,6.1,5.5216,0.027,75.28745,10,0.42,217,27
101841,2-Jun-17,1816,2017,25,564,1,101,3,4721.76,8749.42,4722.12,8749.18,47.362667,-87.823667,47.368667,-87.819667,1293.317943,49.9,53.7,1,2,10.6,7.1175,0.10015,89.2175,10,0.43,217,24
101842,2-Jun-17,1816,2017,25,565,1,101,3,4721.76,8749.42,4722.12,8749.18,47.362667,-87.823667,47.368667,-87.819667,1293.317943,49.9,53.7,1,2,10.6,7.1175,0.10015,89.2175,10,0.43,217,26
101844,3-Jun-17,1203,2017,25,566,1,142,3,4651.93,8743.03,4651.59,8743.28,46.8655,-87.717167,46.859833,-87.721333,1281.056013,70,44.2,1,2,9.1,7.71835,0.18165,60.92875,10,0.42,217,1
101845,3-Jun-17,1203,2017,25,567,1,142,3,4651.93,8743.03,4651.59,8743.28,46.8655,-87.717167,46.859833,-87.721333,1281.056013,70,44.2,1,2,9.1,7.71835,0.18165,60.92875,10,0.42,217,2
101846,3-Jun-17,1405,2017,25,568,1,196,3,4647.41,8732.9,4647.09,8733.16,46.790167,-87.548333,46.784833,-87.552667,2612.843606,58.7,38,1,2,6.8,5.37455,-0.02685,37.6476,10,0.42,217,3
101847,3-Jun-17,1405,2017,25,569,1,196,3,4647.41,8732.9,4647.09,8733.16,46.790167,-87.548333,46.784833,-87.552667,2612.843606,58.7,38,1,2,6.8,5.37455,-0.02685,37.6476,10,0.42,217,1
101852,4-Jun-17,745,2017,25,570,1,120,3,4630.64,8715.16,4630.53,8714.65,46.510667,-87.252667,46.508833,-87.244167,3733.016885,21.9,21.5,1,2,7.9,6.4206,-0.07495,48.25575,10,0.42,217,5
101853,4-Jun-17,745,2017,25,571,1,120,3,4630.64,8715.16,4630.53,8714.65,46.510667,-87.252667,46.508833,-87.244167,3733.016885,21.9,21.5,1,2,7.9,6.4206,-0.07495,48.25575,10,0.42,217,0
101855,4-Jun-17,1049,2017,25,572,1,88,3,4631.64,8656.16,4631.49,8655.71,46.527333,-86.936,46.524833,-86.9285,4575.364935,29.3,31,1,2,7.1,5.45375,-0.096,75.1655,10,0.42,217,1
101856,4-Jun-17,1049,2017,25,573,1,88,3,4631.64,8656.16,4631.49,8655.71,46.527333,-86.936,46.524833,-86.9285,4575.364935,29.3,31,1,2,7.1,5.45375,-0.096,75.1655,10,0.42,0,0
101857,4-Jun-17,1307,2017,25,574,1,209,3,4631.67,8643.73,4631.63,8643.21,46.527833,-86.728833,46.527167,-86.720167,508.6147256,64,75.3,1,2,10.8,8.6679,0.1575,61.93065,10,0.42,217,3
101858,4-Jun-17,1307,2017,25,575,1,209,3,4631.67,8643.73,4631.63,8643.21,46.527833,-86.728833,46.527167,-86.720167,508.6147256,64,75.3,1,2,10.8,8.6679,0.1575,61.93065,10,0.42,0,0
101859,4-Jun-17,1559,2017,25,576,1,178,3,4639.21,8619.31,4639.33,8618.8,46.6535,-86.321833,46.6555,-86.313333,5623.387845,36,31.7,1,2,6.6,5.3432,-0.0348,62.82275,10,0.42,0,0
101860,4-Jun-17,1559,2017,25,577,1,178,3,4639.21,8619.31,4639.33,8618.8,46.6535,-86.321833,46.6555,-86.313333,5623.387845,36,31.7,1,2,6.6,5.3432,-0.0348,62.82275,10,0.42,0,0
101863,5-Jun-17,752,2017,25,578,1,177,3,4643.26,8546.93,4643.36,8546.34,46.721,-85.782167,46.722667,-85.772333,4893.434973,19.3,20,1,2,7,5.41835,-0.08845,83.33785,10,0.43,217,7
101864,5-Jun-17,752,2017,25,579,1,177,3,4643.26,8546.93,4643.36,8546.34,46.721,-85.782167,46.722667,-85.772333,4893.434973,19.3,20,1,2,7,5.41835,-0.08845,83.33785,10,0.43,217,6
101866,5-Jun-17,1107,2017,25,580,1,176,3,4647.17,8519.45,4646.84,8519.25,46.786167,-85.324167,46.780667,-85.320833,5180.027729,49.3,29.2,1,2,7,6.22175,0.0493,66.3798,10,0.42,217,1
101867,5-Jun-17,1107,2017,25,581,1,176,3,4647.17,8519.45,4646.84,8519.25,46.786167,-85.324167,46.780667,-85.320833,5180.027729,49.3,29.2,1,2,7,6.22175,0.0493,66.3798,10,0.42,0,0
101868,5-Jun-17,1335,2017,25,582,1,195,3,4647.82,8500.09,4647.84,8459.37,46.797,-85.0015,46.797333,-84.9895,2765.980195,12,11.7,1,2,6.3,5.6777,0.06575,76.82395,10,0.47,0,0
101869,5-Jun-17,1335,2017,25,583,1,195,3,4647.82,8500.09,4647.84,8459.37,46.797,-85.0015,46.797333,-84.9895,2765.980195,12,11.7,1,2,6.3,5.6777,0.06575,76.82395,10,0.47,0,0
101871,6-Jun-17,930,2017,25,584,1,174,3,4631.33,8443.43,4631.04,8443.76,46.522167,-84.723833,46.517333,-84.729333,5117.994583,49.3,47.2,1,2,7.5,7.2921,0.03155,64.7316,10,0.42,217,6
101872,6-Jun-17,930,2017,25,585,1,174,3,4631.33,8443.43,4631.04,8443.76,46.522167,-84.723833,46.517333,-84.729333,5117.994583,49.3,47.2,1,2,7.5,7.2921,0.03155,64.7316,10,0.42,0,0
101873,6-Jun-17,1048,2017,25,586,1,193,3,4631.21,8451.35,4630.96,8451.77,46.520167,-84.855833,46.516,-84.862833,4531.773292,64,53.2,1,2,9.5,8.887,0.06815,67.8899,10,0.41,217,1
101874,6-Jun-17,1048,2017,25,587,1,193,3,4631.21,8451.35,4630.96,8451.77,46.520167,-84.855833,46.516,-84.862833,4531.773292,64,53.2,1,2,9.5,8.887,0.06815,67.8899,10,0.41,0,0
101877,6-Jun-17,1226,2017,25,588,1,79,3,4634.12,8451.26,4634,8452.01,46.568667,-84.854333,46.566667,-84.866833,9346.645509,77,65.2,1,2,8.5,8.0465,-0.22015,49.63815,10,0.42,0,0
101878,6-Jun-17,1226,2017,25,589,1,79,3,4634.12,8451.26,4634,8452.01,46.568667,-84.854333,46.566667,-84.866833,9346.645509,77,65.2,1,2,8.5,8.0465,-0.22015,49.63815,10,0.42,0,0
101879,6-Jun-17,1430,2017,25,590,1,194,3,4637.65,8451,4637.55,8452.64,46.6275,-84.85,46.625833,-84.877333,10597.36431,99,70.8,1,2,8.1,7.3269,0.09055,71.7946,10,0.39,0,0
101880,6-Jun-17,1430,2017,25,591,1,194,3,4637.65,8451,4637.55,8452.64,46.6275,-84.85,46.625833,-84.877333,10597.36431,99,70.8,1,2,8.1,7.3269,0.09055,71.7946,10,0.39,0,0
101882,8-Jun-17,1018,2017,25,592,1,460,3,4640.69,8433.63,4640.42,8434.99,46.678167,-84.5605,46.673667,-84.583167,632.3515239,16.7,23,1,2,13.9,10.93875,0.38755,75.04625,10,0.43,0,0
101883,8-Jun-17,1018,2017,25,593,1,460,3,4640.69,8433.63,4640.42,8434.99,46.678167,-84.5605,46.673667,-84.583167,632.3515239,16.7,23,1,2,13.9,10.93875,0.38755,75.04625,10,0.43,0,0
101885,8-Jun-17,1153,2017,25,594,1,459,3,4646.34,8435.58,4646.19,8436.14,46.772333,-84.593,46.769833,-84.602333,2748.051934,18.2,27.2,1,2,12.3,10.70595,0.18465,70.4379,10,0.42,217,1
101886,8-Jun-17,1153,2017,25,595,1,459,3,4646.34,8435.58,4646.19,8436.14,46.772333,-84.593,46.769833,-84.602333,2748.051934,18.2,27.2,1,2,12.3,10.70595,0.18465,70.4379,10,0.42,0,0
101887,8-Jun-17,1417,2017,25,596,1,461,3,4656.66,8443.65,4656.27,8443.66,46.944333,-84.7275,46.937833,-84.727667,740.1928961,47.2,68,1,2,13.8,11.074,0.1576,84.636,10,0.41,0,0
101888,8-Jun-17,1417,2017,25,597,1,461,3,4656.66,8443.65,4656.27,8443.66,46.944333,-84.7275,46.937833,-84.727667,740.1928961,47.2,68,1,2,13.8,11.074,0.1576,84.636,10,0.41,217,0
101890,8-Jun-17,1645,2017,25,598,1,457,3,4709.9,8443.4,4709.86,8442.86,47.165,-84.723333,47.164333,-84.714333,404.2368526,168,94,1,2,8.2,5.7217,0.11735,90.9304,10,0.42,0,0
101891,8-Jun-17,1645,2017,25,599,1,457,3,4709.9,8443.4,4709.86,8442.86,47.165,-84.723333,47.164333,-84.714333,404.2368526,168,94,1,2,8.2,5.7217,0.11735,90.9304,10,0.42,217,1
101895,9-Jun-17,734,2017,25,600,1,456,3,4719.02,8438.78,4718.83,8439.36,47.317,-84.646333,47.313833,-84.656,2445.814742,26,56.4,1,2,8.9,8.3218,0.28785,83.87795,10,0.47,217,46
101895,9-Jun-17,734,2017,25,600,1,456,3,4719.02,8438.78,4718.83,8439.36,47.317,-84.646333,47.313833,-84.656,2445.814742,26,56.4,1,2,8.9,8.3218,0.28785,83.87795,10,0.47,900,1
101896,9-Jun-17,734,2017,25,601,1,456,3,4719.02,8438.78,4718.83,8439.36,47.317,-84.646333,47.313833,-84.656,2445.814742,26,56.4,1,2,8.9,8.3218,0.28785,83.87795,10,0.47,217,42
101897,9-Jun-17,1028,2017,25,602,1,455,3,4733.21,8457.48,4733.01,8458.09,47.5535,-84.958,47.550167,-84.968167,505.0784646,23.3,78.3,1,2,5.9,5.46845,0.0142,62.15275,10,0.5,217,1
101898,9-Jun-17,1028,2017,25,603,1,455,3,4733.21,8457.48,4733.01,8458.09,47.5535,-84.958,47.550167,-84.968167,505.0784646,23.3,78.3,1,2,5.9,5.46845,0.0142,62.15275,10,0.5,217,1
101899,9-Jun-17,1215,2017,25,604,1,454,3,4740.43,8459.96,4740.5,8459.45,47.673833,-84.999333,47.675,-84.990833,392.5904836,94,70.3,1,2,5.3,4.6511,0.0351,51.8936,10,0.4,0,0
101900,9-Jun-17,1215,2017,25,605,1,454,3,4740.43,8459.96,4740.5,8459.45,47.673833,-84.999333,47.675,-84.990833,392.5904836,94,70.3,1,2,5.3,4.6511,0.0351,51.8936,10,0.4,0,0
101903,9-Jun-17,1519,2017,25,606,1,451,3,4756.85,8511.13,4756.49,8510.97,47.9475,-85.1855,47.9415,-85.182833,1060.318584,16.8,34.3,1,2,6.3,4.70895,-0.0884,67.82305,10,0.42,217,1
101904,9-Jun-17,1519,2017,25,607,1,451,3,4756.85,8511.13,4756.49,8510.97,47.9475,-85.1855,47.9415,-85.182833,1060.318584,16.8,34.3,1,2,6.3,4.70895,-0.0884,67.82305,10,0.42,217,2
101906,9-Jun-17,1728,2017,25,608,1,462,3,4757.2,8456.87,4756.8,8456.75,47.953333,-84.947833,47.946667,-84.945833,898.4483453,21.3,105,1,2,8.9,6.1317,0.00975,63.93315,10,0.42,217,22
101907,9-Jun-17,1728,2017,25,609,1,462,3,4757.2,8456.87,4756.8,8456.75,47.953333,-84.947833,47.946667,-84.945833,898.4483453,21.3,105,1,2,8.9,6.1317,0.00975,63.93315,10,0.42,217,13
101909,10-Jun-17,920,2017,25,610,1,463,3,4755.07,8525.67,4754.63,8524.91,47.917833,-85.427833,47.9105,-85.415167,487.4822103,24.2,64.5,1,2,5.6,4.29315,0.41395,89.06365,10,0.49,217,645
101910,10-Jun-17,920,2017,25,611,1,463,3,4755.07,8525.67,4754.63,8524.91,47.917833,-85.427833,47.9105,-85.415167,487.4822103,24.2,64.5,1,2,5.6,4.29315,0.41395,89.06365,10,0.49,217,315
101913,10-Jun-17,1418,2017,25,612,1,465,3,4807.53,8604,4807.44,8603.44,48.1255,-86.066667,48.124,-86.057333,428.4710697,103,49.9,1,2,5.7,4.3624,0.09265,88.25125,10,0.42,0,0
101914,10-Jun-17,1418,2017,25,613,1,465,3,4807.53,8604,4807.44,8603.44,48.1255,-86.066667,48.124,-86.057333,428.4710697,103,49.9,1,2,5.7,4.3624,0.09265,88.25125,10,0.42,217,1
101916,11-Jun-17,741,2017,25,614,1,422,3,4838.16,8631.51,4837.87,8621.13,48.636,-86.525167,48.631167,-86.352167,443.9910735,77,42.4,1,2,6,4.7141,0.14685,84.23115,10,0.4,217,24
101917,11-Jun-17,741,2017,25,615,1,422,3,4838.16,8621.51,4837.87,8621.13,48.636,-86.3585,48.631167,-86.352167,443.9910735,77,42.4,1,2,6,4.7141,0.14685,84.23115,10,0.4,217,17
101920,11-Jun-17,1020,2017,25,616,1,420,3,4846.15,8637.88,4846.99,8646.36,48.769167,-86.631333,48.783167,-86.772667,947.6654856,15.5,29.5,1,2,9.7,6.09035,0.40475,23.3603,10,0.4,217,3
101921,11-Jun-17,1020,2017,25,617,1,420,3,4846.15,8637.88,4846.99,8646.36,48.769167,-86.631333,48.783167,-86.772667,947.6654856,15.5,29.5,1,2,9.7,6.09035,0.40475,23.3603,10,0.4,217,9
101921,11-Jun-17,1020,2017,25,617,1,420,3,4846.15,8637.88,4846.99,8646.36,48.769167,-86.631333,48.783167,-86.772667,947.6654856,15.5,29.5,1,2,9.7,6.09035,0.40475,23.3603,10,0.4,316,1
101925,11-Jun-17,1225,2017,25,618,1,419,3,4847.38,8659.25,4847.68,8658.84,48.789667,-86.9875,48.794667,-86.980667,305.3663649,45.3,42.7,1,2,6.5,6.73375,0.61105,81.215,10,0.42,217,38
101926,11-Jun-17,1225,2017,25,619,1,419,3,4847.38,8659.25,4847.68,8658.84,48.789667,-86.9875,48.794667,-86.980667,305.3663649,45.3,42.7,1,2,6.5,6.73375,0.61105,81.215,10,0.42,217,13
101927,11-Jun-17,1409,2017,25,620,1,418,3,4846.3,8709.98,4846.69,8710.2,48.771667,-87.166333,48.778167,-87.17,670.0556404,42.7,31.3,1,2,9.1,7.25345,0.7972,83.6911,10,0.42,217,18
101928,11-Jun-17,1409,2017,25,621,1,418,3,4846.3,8709.98,4846.69,8710.2,48.771667,-87.166333,48.778167,-87.17,670.0556404,42.7,31.3,1,2,9.1,7.25345,0.7972,83.6911,10,0.42,217,12
101929,11-Jun-17,1619,2017,25,622,1,417,3,4849.7,8728.19,4849.95,8728.65,48.828333,-87.469833,48.8325,-87.4775,436.8121076,69.2,65.7,1,2,8.3,6.8451,0.23635,84.90775,10,0.42,217,22
101930,11-Jun-17,1619,2017,25,623,1,417,3,4849.7,8728.19,4849.95,8728.65,48.828333,-87.469833,48.8325,-87.4775,436.8121076,69.2,65.7,1,2,8.3,6.8451,0.23635,84.90775,10,0.42,217,31
101933,12-Jun-17,803,2017,25,624,1,415,3,4853.33,8745.38,4853.5,8745.8,48.888833,-87.756333,48.891667,-87.763333,368.8736458,45.6,35.1,1,2,9.2,8.42325,0.655,82.40515,10,0.43,217,35
101934,12-Jun-17,803,2017,25,625,1,415,3,4853.33,8745.38,4853.5,8745.8,48.888833,-87.756333,48.891667,-87.763333,368.8736458,45.6,35.1,1,2,9.2,8.42325,0.655,82.40515,10,0.43,217,26
101935,12-Jun-17,952,2017,25,626,1,414,3,4856.48,8758.39,4856.87,8758.47,48.941333,-87.973167,48.947833,-87.9745,120.4588639,20.9,18.3,1,2,11.3,11.1648,0.08905,70.47315,10,0.42,0,0
101936,12-Jun-17,952,2017,25,627,1,414,3,4856.48,8758.39,4856.87,8758.47,48.941333,-87.973167,48.947833,-87.9745,120.4588639,20.9,18.3,1,2,11.3,11.1648,0.08905,70.47315,10,0.42,0,0
101937,12-Jun-17,1146,2017,25,628,1,413,3,4856.18,8813.31,4856.19,8813.92,48.936333,-88.221833,48.9365,-88.232,548.0799361,22.9,19,1,2,14.2,13.58525,1.0984,63.8785,10,0.42,0,0
101938,12-Jun-17,1146,2017,25,629,1,413,3,4856.18,8813.31,4856.19,8813.92,48.936333,-88.221833,48.9365,-88.232,548.0799361,22.9,19,1,2,14.2,13.58525,1.0984,63.8785,10,0.42,316,2
